,displayUrl,location,moment,date,hour,minute,lat,lng,date_nasa,temp_2m,wind_10m,precipitation
166,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F348.jpeg?alt=media&token=1892a683-4f42-451e-bc74-02cb0cc225f3,,348,2017-10-09 00:00:00+00:00,18,0,18.784635,100.777315,20171009,26.23,1.24,2.86
167,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F349.jpeg?alt=media&token=099f99f7-8ea0-4867-930b-6501b0c24079,,349,2017-10-10 00:00:00+00:00,18,32,18.784635,100.777315,20171010,24.41,1.78,20.62
168,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F350.jpeg?alt=media&token=ccd2e384-fb9f-46e6-afc3-8407e477f27e,"Toronto, Canada",350,2017-10-11 00:00:00+00:00,17,38,43.651893,-79.381713,20171011,11.49,7.91,3.35
169,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F355.jpeg?alt=media&token=aba805eb-f8c3-4e51-8e60-6822a123ab28,"Toronto, Canada",355,2017-10-16 00:00:00+00:00,10,30,43.651893,-79.381713,20171016,7.73,5.0,0.96
170,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F356.jpeg?alt=media&token=67f5cc3f-6110-4eb4-b50a-c149517e1075,"Toronto, Canada",356,2017-10-17 00:00:00+00:00,9,53,43.651893,-79.381713,20171017,12.5,7.49,1.08
171,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F357.jpeg?alt=media&token=91fca0de-d27c-45a2-aa05-963fb36c5f3a,"Toronto, Canada",357,2017-10-18 00:00:00+00:00,22,18,43.651893,-79.381713,20171018,14.13,5.67,2.02
172,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F358.jpeg?alt=media&token=bd29f4a1-2d18-4c68-b77b-fc8650e0b41d,"Toronto, Canada",358,2017-10-19 00:00:00+00:00,22,13,43.651893,-79.381713,20171019,14.45,7.24,0.7
173,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F361.jpeg?alt=media&token=b8e7200c-8ea5-4ec0-87ef-dd019be309bc,"Toronto, Canada",361,2017-10-22 00:00:00+00:00,17,47,43.651893,-79.381713,20171022,16.09,3.95,0.4
174,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F363.jpeg?alt=media&token=e5781e0b-5098-4e4a-b85f-a5c910a9b89f,"Toronto, Canada",363,2017-10-24 00:00:00+00:00,16,1,43.651893,-79.381713,20171024,13.97,9.72,4.3
175,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F368.jpeg?alt=media&token=f6e7996c-2543-4921-b9e2-0447f30ebfe5,,368,2017-10-29 00:00:00+00:00,20,8,18.784635,100.777315,20171029,23.22,1.68,0.01
176,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F370.jpeg?alt=media&token=c3bb4001-c07a-4d1c-a692-6331a7e8586f,"Toronto, Canada",370,2017-10-31 00:00:00+00:00,16,5,43.651893,-79.381713,20171031,5.89,8.45,1.41
177,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F371.jpeg?alt=media&token=b8b3a444-09ed-467a-8b4a-f17f34ce9388,"Toronto, Canada",371,2017-11-01 00:00:00+00:00,18,57,43.651893,-79.381713,20171101,6.14,3.45,0.98
178,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F372.jpeg?alt=media&token=34d954a3-c0e5-4753-9871-d66dd1310b58,"Toronto, Canada",372,2017-11-02 00:00:00+00:00,1,50,43.651893,-79.381713,20171102,11.4,4.83,12.15
179,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F374.jpeg?alt=media&token=eb6d1a32-21c9-4da7-88e2-3979c5fee330,"Toronto, Canada",374,2017-11-04 00:00:00+00:00,10,18,43.651893,-79.381713,20171104,5.71,6.47,0.68
180,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F375.jpeg?alt=media&token=21368f92-3aee-4061-88eb-39b31621265b,"Toronto, Canada",375,2017-11-05 00:00:00+00:00,17,5,43.651893,-79.381713,20171105,11.62,5.59,13.18
181,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F376.jpeg?alt=media&token=9907103c-7c73-49a7-9223-6912b0206677,"Toronto, Canada",376,2017-11-06 00:00:00+00:00,6,45,43.651893,-79.381713,20171106,6.58,6.52,3.33
182,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F379.jpeg?alt=media&token=7e84ac22-41c4-4d3d-bf72-f0d57946de27,,379,2017-11-09 00:00:00+00:00,17,13,18.784635,100.777315,20171109,22.56,1.07,0.63
183,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F380.jpeg?alt=media&token=623089c3-8fd8-4602-a219-5a03eb8bc3fc,"Toronto, Canada",380,2017-11-10 00:00:00+00:00,13,0,43.651893,-79.381713,20171110,-3.87,7.82,0.34
184,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F382.jpeg?alt=media&token=19133a64-efef-49be-ba39-c4c5bc524414,,382,2017-11-12 00:00:00+00:00,21,37,18.784635,100.777315,20171112,24.12,1.06,0.62
185,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F384.jpeg?alt=media&token=9e028aac-5b85-45b9-9041-2d2eff7e29e7,,384,2017-11-14 00:00:00+00:00,16,48,18.784635,100.777315,20171114,24.35,1.09,0.53
186,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F390.jpeg?alt=media&token=8db6fa46-c176-4f66-883a-0406282872ab,"Toronto, Canada",390,2017-11-20 00:00:00+00:00,10,50,43.651893,-79.381713,20171120,2.16,7.55,0.8
187,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F391.jpeg?alt=media&token=198576a4-be22-4c3a-b050-cbc37d5465d5,"Toronto, Canada",391,2017-11-21 00:00:00+00:00,6,7,43.651893,-79.381713,20171121,5.9,8.58,2.43
188,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F393.jpeg?alt=media&token=93fec940-cd2d-4a42-b6be-54658d192f45,"Santa Monica, United States",393,2017-11-23 00:00:00+00:00,14,7,34.010932000000004,-118.49151200000001,20171123,22.07,2.54,0.0
189,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F395.jpeg?alt=media&token=147cddd2-0337-48e2-b54d-c31bdf72f731,,395,2017-11-25 00:00:00+00:00,22,11,18.784635,100.777315,20171125,18.71,1.27,0.08
190,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F396.jpeg?alt=media&token=34110cb4-b42e-46c0-8a67-e573398c3966,"Los Angeles, United States",396,2017-11-26 00:00:00+00:00,15,52,34.052238,-118.243344,20171126,17.97,2.11,0.01
191,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F397.jpeg?alt=media&token=141fbaa3-1437-46d8-8943-9edbe1669e62,"Toronto, Canada",397,2017-11-27 00:00:00+00:00,15,41,43.651893,-79.381713,20171127,0.5,4.92,0.09
192,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F400.jpeg?alt=media&token=b74d0bc9-4f55-4c68-b28b-16844ab2d004,,400,2017-11-30 00:00:00+00:00,19,48,18.784635,100.777315,20171130,22.11,1.45,0.0
193,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F401.jpeg?alt=media&token=e0e144f3-f52c-4a1a-83a0-6f9614a5aea8,"Toronto, Canada",401,2017-12-01 00:00:00+00:00,0,7,43.651893,-79.381713,20171201,3.6,3.39,1.21
194,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F402.jpeg?alt=media&token=981507d6-e010-4ebf-8b2a-7997984d4931,"Toronto, Canada",402,2017-12-02 00:00:00+00:00,6,54,43.651893,-79.381713,20171202,3.39,2.28,0.44
195,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F404.jpeg?alt=media&token=e981b558-cda4-4742-8258-6977b2a7ff67,"Toronto, Canada",404,2017-12-04 00:00:00+00:00,1,27,43.651893,-79.381713,20171204,4.94,5.47,0.72
196,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F405.jpeg?alt=media&token=84098782-f36f-4ea4-a3a5-9ec61aa3f309,"Toronto, Canada",405,2017-12-05 00:00:00+00:00,11,21,43.651893,-79.381713,20171205,6.57,11.07,4.66
197,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F406.jpeg?alt=media&token=06fa896e-86f3-416a-a6f4-9bfd53dbe4ed,,406,2017-12-06 00:00:00+00:00,4,55,18.784635,100.777315,20171206,19.48,1.38,0.0
198,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F407.jpeg?alt=media&token=0b274bcc-7bb3-4598-8bc8-fbefff6f4198,"Toronto, Canada",407,2017-12-07 00:00:00+00:00,11,38,43.651893,-79.381713,20171207,-0.81,8.15,0.24
199,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F409.jpeg?alt=media&token=8c57c073-472b-4b82-a85f-ccdbc5e97189,"Toronto, Canada",409,2017-12-09 00:00:00+00:00,7,28,43.651893,-79.381713,20171209,-0.33,4.14,0.14
200,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F410.jpeg?alt=media&token=be96d9d5-c6fb-45b4-83d1-d7e5e35df15f,"Toronto, Canada",410,2017-12-10 00:00:00+00:00,6,42,43.651893,-79.381713,20171210,-1.76,7.83,0.29
201,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F411.jpeg?alt=media&token=7b2d527f-3462-415b-8a65-82e49a44daa5,,411,2017-12-11 00:00:00+00:00,18,54,18.784635,100.777315,20171211,20.38,1.42,1.7
202,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F412.jpeg?alt=media&token=c8e4f0f2-1bec-4b01-952f-0a4dc2d009d6,,412,2017-12-12 00:00:00+00:00,14,11,18.784635,100.777315,20171212,22.03,1.22,1.12
203,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F414.jpeg?alt=media&token=c31a7e15-7e66-4775-afdd-65917647d57a,,414,2017-12-14 00:00:00+00:00,15,13,18.784635,100.777315,20171214,21.52,1.45,0.0
204,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F415.jpeg?alt=media&token=c337afa4-c725-468e-be57-0a9c3a605744,,415,2017-12-15 00:00:00+00:00,4,43,18.784635,100.777315,20171215,20.53,1.23,0.0
205,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F417.jpeg?alt=media&token=dbc22196-5157-4f61-85db-23215b1ebb80,"Toronto, Canada",417,2017-12-17 00:00:00+00:00,16,43,43.651893,-79.381713,20171217,-7.16,4.11,2.58
206,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F418.jpeg?alt=media&token=4d6a75ef-7917-4fd1-a131-54b716c56cf9,,418,2017-12-18 00:00:00+00:00,4,30,18.784635,100.777315,20171218,15.01,1.83,0.0
207,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F420.jpeg?alt=media&token=52fedf97-0379-4ae9-b8f5-59b26c3a62b5,,420,2017-12-20 00:00:00+00:00,9,42,18.784635,100.777315,20171220,10.46,2.32,0.0
208,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F421.jpeg?alt=media&token=314d15ef-b2e1-4590-801d-a9af2ce4d41d,"Toronto, Canada",421,2017-12-21 00:00:00+00:00,18,23,43.651893,-79.381713,20171221,-3.76,3.13,0.97
209,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F422.jpeg?alt=media&token=2731f337-d5b4-4c8d-ab9c-ccafa8ddb2b7,,422,2017-12-22 00:00:00+00:00,19,17,18.784635,100.777315,20171222,15.51,1.19,0.0
210,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F425.jpeg?alt=media&token=0059f9a2-b705-41e1-89cf-a8d3403dc32d,,425,2017-12-25 00:00:00+00:00,14,21,18.784635,100.777315,20171225,17.03,1.52,0.0
211,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F426.jpeg?alt=media&token=00bff2f0-4758-4e47-8a4f-b31234450c1b,,426,2017-12-26 00:00:00+00:00,4,35,18.784635,100.777315,20171226,14.72,1.47,1.69
212,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F427.jpeg?alt=media&token=c8b1a28e-00ca-4cfc-b9ce-3d59eab3f889,,427,2017-12-27 00:00:00+00:00,21,5,18.784635,100.777315,20171227,16.78,1.04,21.78
213,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F428.jpeg?alt=media&token=12237d50-867e-45da-89f4-8a46f008ff49,,428,2017-12-28 00:00:00+00:00,1,52,18.784635,100.777315,20171228,18.64,1.36,3.95
214,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F429.jpeg?alt=media&token=60fa014d-68ea-4c6a-b246-5bfc52e3d672,,429,2017-12-29 00:00:00+00:00,12,3,18.784635,100.777315,20171229,20.42,1.39,1.13
215,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F430.jpeg?alt=media&token=1190eeac-8a45-4409-a0f9-a0d31c078278,"Toronto, Canada",430,2017-12-30 00:00:00+00:00,13,19,43.651893,-79.381713,20171230,-9.26,6.32,0.98
216,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F432.jpeg?alt=media&token=a3a9f3ca-902c-45b9-9876-abb492f9b5f5,,432,2018-01-01 00:00:00+00:00,3,45,18.784635,100.777315,20180101,17.26,1.65,0.12
217,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F433.jpeg?alt=media&token=49be18a9-32e8-49c4-9af6-743fc3332de5,"Toronto, Canada",433,2018-01-02 00:00:00+00:00,22,56,43.651893,-79.381713,20180102,-8.07,10.7,0.28
218,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F434.jpeg?alt=media&token=0764f49d-ccb1-45a1-8c66-1a09c0432d8a,,434,2018-01-03 00:00:00+00:00,20,43,18.784635,100.777315,20180103,18.92,1.59,0.0
219,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F435.jpeg?alt=media&token=f2901dcf-693d-43e5-a219-3c6e85107c89,"Toronto, Canada",435,2018-01-04 00:00:00+00:00,4,4,43.651893,-79.381713,20180104,-10.37,8.79,0.11
220,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F437.jpeg?alt=media&token=0829bfb2-b3ed-4e3a-b411-7251f638aa75,"Toronto, Canada",437,2018-01-06 00:00:00+00:00,3,52,43.651893,-79.381713,20180106,-16.05,8.0,0.3
221,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F438.jpeg?alt=media&token=9464be45-689b-44a2-987d-7b14197112a3,"Toronto, Canada",438,2018-01-07 00:00:00+00:00,4,10,43.651893,-79.381713,20180107,-10.17,8.41,1.65
222,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F439.jpeg?alt=media&token=893cadf0-dfd6-4613-b4d9-482ee498ac35,,439,2018-01-08 00:00:00+00:00,14,25,18.784635,100.777315,20180108,23.39,1.3,0.66
223,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F440.jpeg?alt=media&token=7308f5ce-23ec-4a3e-991b-47ee6de914ce,"Toronto, Canada",440,2018-01-09 00:00:00+00:00,4,40,43.651893,-79.381713,20180109,-2.5,4.51,1.21
224,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F441.jpeg?alt=media&token=9a490e31-054e-4a59-8716-03a3ade0ab5f,,441,2018-01-10 00:00:00+00:00,18,34,18.784635,100.777315,20180110,16.78,2.41,0.14
225,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F445.jpeg?alt=media&token=6234875f-100b-4d1c-b604-ea82d1890bc0,"Toronto, Canada",445,2018-01-14 00:00:00+00:00,17,41,43.651893,-79.381713,20180114,-9.53,3.39,0.15
226,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F446.jpeg?alt=media&token=28b2996f-f9db-47ab-afc6-b270eff9a369,,446,2018-01-15 00:00:00+00:00,15,33,18.784635,100.777315,20180115,18.31,1.45,0.0
227,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F448.jpeg?alt=media&token=bada9cfc-98a6-4ac7-94b3-22151f46ffbd,"Toronto, Canada",448,2018-01-17 00:00:00+00:00,12,19,43.651893,-79.381713,20180117,-6.75,7.01,1.84
228,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F449.jpeg?alt=media&token=b788063d-346d-48f7-8e68-8eef3ad3d190,,449,2018-01-18 00:00:00+00:00,23,12,18.784635,100.777315,20180118,21.12,1.02,0.0
229,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F450.jpeg?alt=media&token=157d1287-1a2f-459f-a80e-de0dfdcd97e8,"Toronto, Canada",450,2018-01-19 00:00:00+00:00,0,23,43.651893,-79.381713,20180119,-2.09,8.66,0.63
230,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F451.jpeg?alt=media&token=d6a3e0e3-17fd-4ffa-9ba8-c12351c5921c,"Toronto, Canada",451,2018-01-20 00:00:00+00:00,14,20,43.651893,-79.381713,20180120,1.27,7.95,1.14
231,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F453.jpeg?alt=media&token=59b2557b-9ef2-4886-9614-8c82fcf4677b,"Toronto, Canada",453,2018-01-22 00:00:00+00:00,21,48,43.651893,-79.381713,20180122,1.78,5.77,6.16
232,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F454.jpeg?alt=media&token=56f4105e-3daa-470b-b97e-6b6c8fa42985,"Toronto, Canada",454,2018-01-23 00:00:00+00:00,10,1,43.651893,-79.381713,20180123,1.8,8.07,5.15
233,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F455.jpeg?alt=media&token=0df3d2e7-0185-46f1-92c1-805b2e7d5531,"Toronto, Canada",455,2018-01-24 00:00:00+00:00,13,42,43.651893,-79.381713,20180124,-7.13,6.76,0.83
234,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F457.jpeg?alt=media&token=67023ab5-8aaa-42df-8008-8db1751071c4,,457,2018-01-26 00:00:00+00:00,5,19,18.784635,100.777315,20180126,22.73,1.53,5.73
235,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F458.jpeg?alt=media&token=903dd5cc-cbe5-483e-950e-2c850a568c89,"Toronto, Canada",458,2018-01-27 00:00:00+00:00,4,8,43.651893,-79.381713,20180127,3.43,8.91,1.39
236,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F459.jpeg?alt=media&token=df9d4511-1d92-475a-9737-bf6018aabfd7,"Toronto, Canada",459,2018-01-28 00:00:00+00:00,6,47,43.651893,-79.381713,20180128,-0.16,4.56,2.09
237,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F460.jpeg?alt=media&token=2a0dd8f2-c99f-4fa4-b102-dd112b800985,"Toronto, Canada",460,2018-01-29 00:00:00+00:00,9,49,43.651893,-79.381713,20180129,-3.96,6.0,4.01
238,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F463.jpeg?alt=media&token=04b05e28-c4c6-437b-8a17-50acf438393c,"Mississauga, Canada",463,2018-02-01 00:00:00+00:00,23,21,43.586162,-79.646215,20180201,-3.6,7.57,1.33
239,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F464.jpeg?alt=media&token=cedcd5ea-c9b7-4e78-bf26-fbaa2ef3e4b4,"Bluffton, United States",464,2018-02-02 00:00:00+00:00,20,27,40.738702,-85.171491,20180202,-9.59,5.13,0.01
