,displayUrl,location,moment,date,hour,minute,lat,lng
209,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F422.jpeg?alt=media&token=2731f337-d5b4-4c8d-ab9c-ccafa8ddb2b7,,422,2017-12-22 00:00:00+00:00,19,17,18.784635,100.777315
210,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F425.jpeg?alt=media&token=0059f9a2-b705-41e1-89cf-a8d3403dc32d,,425,2017-12-25 00:00:00+00:00,14,21,18.784635,100.777315
211,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F426.jpeg?alt=media&token=00bff2f0-4758-4e47-8a4f-b31234450c1b,,426,2017-12-26 00:00:00+00:00,4,35,18.784635,100.777315
212,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F427.jpeg?alt=media&token=c8b1a28e-00ca-4cfc-b9ce-3d59eab3f889,,427,2017-12-27 00:00:00+00:00,21,5,18.784635,100.777315
213,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F428.jpeg?alt=media&token=12237d50-867e-45da-89f4-8a46f008ff49,,428,2017-12-28 00:00:00+00:00,1,52,18.784635,100.777315
214,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F429.jpeg?alt=media&token=60fa014d-68ea-4c6a-b246-5bfc52e3d672,,429,2017-12-29 00:00:00+00:00,12,3,18.784635,100.777315
215,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F430.jpeg?alt=media&token=1190eeac-8a45-4409-a0f9-a0d31c078278,"Toronto, Canada",430,2017-12-30 00:00:00+00:00,13,19,43.651893,-79.381713
216,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F432.jpeg?alt=media&token=a3a9f3ca-902c-45b9-9876-abb492f9b5f5,,432,2018-01-01 00:00:00+00:00,3,45,18.784635,100.777315
217,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F433.jpeg?alt=media&token=49be18a9-32e8-49c4-9af6-743fc3332de5,"Toronto, Canada",433,2018-01-02 00:00:00+00:00,22,56,43.651893,-79.381713
218,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F434.jpeg?alt=media&token=0764f49d-ccb1-45a1-8c66-1a09c0432d8a,,434,2018-01-03 00:00:00+00:00,20,43,18.784635,100.777315
219,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F435.jpeg?alt=media&token=f2901dcf-693d-43e5-a219-3c6e85107c89,"Toronto, Canada",435,2018-01-04 00:00:00+00:00,4,4,43.651893,-79.381713
220,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F437.jpeg?alt=media&token=0829bfb2-b3ed-4e3a-b411-7251f638aa75,"Toronto, Canada",437,2018-01-06 00:00:00+00:00,3,52,43.651893,-79.381713
221,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F438.jpeg?alt=media&token=9464be45-689b-44a2-987d-7b14197112a3,"Toronto, Canada",438,2018-01-07 00:00:00+00:00,4,10,43.651893,-79.381713
222,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F439.jpeg?alt=media&token=893cadf0-dfd6-4613-b4d9-482ee498ac35,,439,2018-01-08 00:00:00+00:00,14,25,18.784635,100.777315
223,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F440.jpeg?alt=media&token=7308f5ce-23ec-4a3e-991b-47ee6de914ce,"Toronto, Canada",440,2018-01-09 00:00:00+00:00,4,40,43.651893,-79.381713
224,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F441.jpeg?alt=media&token=9a490e31-054e-4a59-8716-03a3ade0ab5f,,441,2018-01-10 00:00:00+00:00,18,34,18.784635,100.777315
225,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F445.jpeg?alt=media&token=6234875f-100b-4d1c-b604-ea82d1890bc0,"Toronto, Canada",445,2018-01-14 00:00:00+00:00,17,41,43.651893,-79.381713
226,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F446.jpeg?alt=media&token=28b2996f-f9db-47ab-afc6-b270eff9a369,,446,2018-01-15 00:00:00+00:00,15,33,18.784635,100.777315
227,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F448.jpeg?alt=media&token=bada9cfc-98a6-4ac7-94b3-22151f46ffbd,"Toronto, Canada",448,2018-01-17 00:00:00+00:00,12,19,43.651893,-79.381713
228,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F449.jpeg?alt=media&token=b788063d-346d-48f7-8e68-8eef3ad3d190,,449,2018-01-18 00:00:00+00:00,23,12,18.784635,100.777315
229,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F450.jpeg?alt=media&token=157d1287-1a2f-459f-a80e-de0dfdcd97e8,"Toronto, Canada",450,2018-01-19 00:00:00+00:00,0,23,43.651893,-79.381713
230,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F451.jpeg?alt=media&token=d6a3e0e3-17fd-4ffa-9ba8-c12351c5921c,"Toronto, Canada",451,2018-01-20 00:00:00+00:00,14,20,43.651893,-79.381713
231,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F453.jpeg?alt=media&token=59b2557b-9ef2-4886-9614-8c82fcf4677b,"Toronto, Canada",453,2018-01-22 00:00:00+00:00,21,48,43.651893,-79.381713
232,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F454.jpeg?alt=media&token=56f4105e-3daa-470b-b97e-6b6c8fa42985,"Toronto, Canada",454,2018-01-23 00:00:00+00:00,10,1,43.651893,-79.381713
233,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F455.jpeg?alt=media&token=0df3d2e7-0185-46f1-92c1-805b2e7d5531,"Toronto, Canada",455,2018-01-24 00:00:00+00:00,13,42,43.651893,-79.381713
234,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F457.jpeg?alt=media&token=67023ab5-8aaa-42df-8008-8db1751071c4,,457,2018-01-26 00:00:00+00:00,5,19,18.784635,100.777315
235,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F458.jpeg?alt=media&token=903dd5cc-cbe5-483e-950e-2c850a568c89,"Toronto, Canada",458,2018-01-27 00:00:00+00:00,4,8,43.651893,-79.381713
236,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F459.jpeg?alt=media&token=df9d4511-1d92-475a-9737-bf6018aabfd7,"Toronto, Canada",459,2018-01-28 00:00:00+00:00,6,47,43.651893,-79.381713
237,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F460.jpeg?alt=media&token=2a0dd8f2-c99f-4fa4-b102-dd112b800985,"Toronto, Canada",460,2018-01-29 00:00:00+00:00,9,49,43.651893,-79.381713
238,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F463.jpeg?alt=media&token=04b05e28-c4c6-437b-8a17-50acf438393c,"Mississauga, Canada",463,2018-02-01 00:00:00+00:00,23,21,43.586162,-79.646215
239,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F464.jpeg?alt=media&token=cedcd5ea-c9b7-4e78-bf26-fbaa2ef3e4b4,"Bluffton, United States",464,2018-02-02 00:00:00+00:00,20,27,40.738702,-85.171491
240,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F469.jpeg?alt=media&token=d2bec889-d072-40e1-9163-b0d3eb1de19e,"Toronto, Canada",469,2018-02-07 00:00:00+00:00,13,14,43.651893,-79.381713
241,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F470.jpeg?alt=media&token=0a1c66c1-4a18-4624-a4b8-5f7d5ec78170,"Toronto, Canada",470,2018-02-08 00:00:00+00:00,5,40,43.651893,-79.381713
242,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F472.jpeg?alt=media&token=cacc5e34-4a00-417b-a845-6468721c67c7,"Toronto, Canada",472,2018-02-10 00:00:00+00:00,3,16,43.651893,-79.381713
243,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F473.jpeg?alt=media&token=f0d7959a-3ef8-48ed-a97e-a4f352d876a7,"Toronto, Canada",473,2018-02-11 00:00:00+00:00,1,32,43.651893,-79.381713
244,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F474.jpeg?alt=media&token=563a7e6c-b4ad-4780-8298-e8dc242f5ae4,"Toronto, Canada",474,2018-02-12 00:00:00+00:00,5,57,43.651893,-79.381713
245,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F476.jpeg?alt=media&token=9dd07c88-f431-4b19-b39e-7a6142da1d86,"Toronto, Canada",476,2018-02-14 00:00:00+00:00,0,8,43.651893,-79.381713
246,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F481.jpeg?alt=media&token=168d4706-b5f7-4bdc-b72d-8becb0acc416,,481,2018-02-19 00:00:00+00:00,23,59,18.784635,100.777315
247,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F482.jpeg?alt=media&token=5211e12c-bae2-49a4-912d-a38850e4dca0,,482,2018-02-20 00:00:00+00:00,22,29,18.784635,100.777315
248,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F484.jpeg?alt=media&token=7f034738-3e63-44bd-a17d-f9b08c40dca2,"Los Angeles, United States",484,2018-02-22 00:00:00+00:00,9,45,34.052238,-118.243344
249,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F485.jpeg?alt=media&token=5ad44983-2564-4700-8966-85f03a6d1b12,"Los Angeles, United States",485,2018-02-23 00:00:00+00:00,23,46,34.052238,-118.243344
250,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F486.jpeg?alt=media&token=72e332cc-65ea-4e11-b527-8164fe9d9f85,"Los Angeles, United States",486,2018-02-24 00:00:00+00:00,14,26,34.052238,-118.243344
251,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F487.jpeg?alt=media&token=67f4c7a3-9103-41ce-a971-829d826b07df,"Los Angeles, United States",487,2018-02-25 00:00:00+00:00,17,17,34.052238,-118.243344
252,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F488.jpeg?alt=media&token=c01a2088-20c3-434f-a087-8ee8778124ac,"Santa Monica, United States",488,2018-02-26 00:00:00+00:00,13,35,34.010932,-118.491512
253,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F489.jpeg?alt=media&token=7e90ad2a-b001-45f8-b9be-d16d1230eaa0,"Philadelphia, United States",489,2018-02-27 00:00:00+00:00,18,3,39.951061,-75.16562
254,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F491.jpeg?alt=media&token=93fae815-aaf7-444b-8228-35e2da795f26,"Toronto, Canada",491,2018-03-01 00:00:00+00:00,9,44,43.651893,-79.381713
255,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F493.jpeg?alt=media&token=ecc7a4df-f64a-4263-b7d0-ab507780da72,"Toronto, Canada",493,2018-03-03 00:00:00+00:00,0,45,43.651893,-79.381713
256,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F494.jpeg?alt=media&token=78432b54-8c95-4c86-bb2d-ec22218d9b91,,494,2018-03-04 00:00:00+00:00,8,21,18.784635,100.777315
257,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F495.jpeg?alt=media&token=28c78089-c208-4666-862a-5fa3d4ee69da,"Toronto, Canada",495,2018-03-05 00:00:00+00:00,3,22,43.651893,-79.381713
258,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F496.jpeg?alt=media&token=4a042c98-7c5e-47a4-892a-77b8fc4afa5d,"Toronto, Canada",496,2018-03-06 00:00:00+00:00,19,56,43.651893,-79.381713
259,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F497.jpeg?alt=media&token=0efb55e9-0203-43df-9b10-c4a39dec05bf,"Toronto, Canada",497,2018-03-07 00:00:00+00:00,1,40,43.651893,-79.381713
260,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F498.jpeg?alt=media&token=418e6879-e113-4471-810a-e133042ba942,"Toronto, Canada",498,2018-03-08 00:00:00+00:00,18,38,43.651893,-79.381713
261,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F499.jpeg?alt=media&token=fa9bade3-a726-4f5e-9670-5af60bd2ae58,"Toronto, Canada",499,2018-03-09 00:00:00+00:00,16,18,43.651893,-79.381713
262,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F500.jpeg?alt=media&token=85cdf764-4cac-4466-b653-2296a619fb70,,500,2018-03-10 00:00:00+00:00,10,43,18.784635,100.777315
263,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F504.jpeg?alt=media&token=74c2fa4e-bece-4e17-967b-87ceb78224e2,"Toronto, Canada",504,2018-03-14 00:00:00+00:00,20,59,43.651893,-79.381713
264,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F511.jpeg?alt=media&token=dd717e79-4892-4f8e-b686-8fbbdb1f728f,"Toronto, Canada",511,2018-03-21 00:00:00+00:00,3,53,43.651893,-79.381713
265,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F514.jpeg?alt=media&token=ba0af412-fb20-48f3-8bbb-27be2c7c9cbc,,514,2018-03-24 00:00:00+00:00,7,48,18.784635,100.777315
266,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F517.jpeg?alt=media&token=0f6a8c78-bc9f-4e3b-8cb0-7bfbc8af6ecb,,517,2018-03-27 00:00:00+00:00,3,46,18.784635,100.777315
267,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F519.jpeg?alt=media&token=52985503-a9f0-49c4-b3ce-42b79c032b69,,519,2018-03-29 00:00:00+00:00,1,15,18.784635,100.777315
268,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F520.jpeg?alt=media&token=f7f53962-ed03-4ea3-bf3f-cfb786a3a240,"Toronto, Canada",520,2018-03-30 00:00:00+00:00,15,55,43.651893,-79.381713
269,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F523.jpeg?alt=media&token=68c3d57f-d3a3-47b8-bda0-3d7bebfada52,,523,2018-04-02 00:00:00+00:00,8,10,18.784635,100.777315
270,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F526.jpeg?alt=media&token=67262c45-fc84-45c8-b83e-afd6c7eb2740,"Toronto, Canada",526,2018-04-05 00:00:00+00:00,5,52,43.651893,-79.381713
271,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F527.jpeg?alt=media&token=de16a413-8515-47b0-9847-24f3cf9e84dc,"Toronto, Canada",527,2018-04-06 00:00:00+00:00,16,24,43.651893,-79.381713
272,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F528.jpeg?alt=media&token=4f980e06-3e25-40a1-8551-b1c071de0e90,"Toronto, Canada",528,2018-04-07 00:00:00+00:00,1,58,43.651893,-79.381713
273,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F531.jpeg?alt=media&token=e2e439d3-680b-41be-9427-164b3c2e2d56,"Toronto, Canada",531,2018-04-10 00:00:00+00:00,12,34,43.651893,-79.381713
274,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F534.jpeg?alt=media&token=0b37b3d4-793e-4506-92ec-6eafe1fbd0c5,"Toronto, Canada",534,2018-04-13 00:00:00+00:00,13,17,43.651893,-79.381713
275,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F535.jpeg?alt=media&token=21b7aa4a-3a44-4c09-8372-41cf13ab5168,"Toronto, Canada",535,2018-04-14 00:00:00+00:00,2,21,43.651893,-79.381713
276,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F536.jpeg?alt=media&token=968a8fbf-5671-465b-abb9-2b930fee4e92,"Toronto, Canada",536,2018-04-15 00:00:00+00:00,15,31,43.651893,-79.381713
277,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F538.jpeg?alt=media&token=fb77f7c4-dba3-434a-a520-15c89fb6dc74,"Toronto, Canada",538,2018-04-17 00:00:00+00:00,10,35,43.651893,-79.381713
278,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F539.jpeg?alt=media&token=2ce3f2cd-260e-4292-a876-3037d802d00a,"Toronto, Canada",539,2018-04-18 00:00:00+00:00,19,25,43.651893,-79.381713
279,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F540.jpeg?alt=media&token=87b4fe4b-43cc-465b-8d7b-8f9050972242,"Toronto, Canada",540,2018-04-19 00:00:00+00:00,11,10,43.651893,-79.381713
280,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F543.jpeg?alt=media&token=195a6a3a-deb5-4246-b47d-b9199b3ab412,,543,2018-04-22 00:00:00+00:00,9,22,18.784635,100.777315
281,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F545.jpeg?alt=media&token=9b41d201-218c-4082-be89-25438e965111,"Toronto, Canada",545,2018-04-24 00:00:00+00:00,17,44,43.651893,-79.381713
282,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F546.jpeg?alt=media&token=7c108b31-0b0b-4c67-8273-aaf4f917b25d,"Toronto, Canada",546,2018-04-25 00:00:00+00:00,21,35,43.651893,-79.381713
283,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F547.jpeg?alt=media&token=783e602f-dc8f-4ae6-a65d-f35f30b8b683,"Toronto, Canada",547,2018-04-26 00:00:00+00:00,20,54,43.651893,-79.381713
284,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F551.jpeg?alt=media&token=467dd2f7-a3a9-41f7-a0a9-6892f5ce5c00,,551,2018-04-30 00:00:00+00:00,3,50,18.784635,100.777315
285,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F553.jpeg?alt=media&token=1a70bd31-c6c8-40d6-a582-0c5ed9308db5,"Tobyhanna, United States",553,2018-05-02 00:00:00+00:00,21,40,41.111329,-75.520888
286,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F554.jpeg?alt=media&token=82e3944c-7817-40a8-a84f-3befcf5014c1,"New York, United States",554,2018-05-03 00:00:00+00:00,22,24,40.713054,-74.007228
287,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F555.jpeg?alt=media&token=7bc31b27-4f23-4389-8bdc-b32497c8aad1,"New York, United States",555,2018-05-04 00:00:00+00:00,18,12,40.713054,-74.007228
288,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F557.jpeg?alt=media&token=3fa782ae-61c4-44d6-a1e8-d0180a8aa3be,"New York, United States",557,2018-05-06 00:00:00+00:00,18,26,40.713054,-74.007228
289,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F558.jpeg?alt=media&token=aab1b868-ab3c-4268-91e9-73e43bb1d630,"Philadelphia, United States",558,2018-05-07 00:00:00+00:00,21,27,39.951061,-75.16562
